folderidx,float,profileidx,year,month,day,lat,lon,nlat,nlon,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ssh_slope,ssh_dir,bath_slope,bath_dir,roughness
2.000000000000000000e+00,2.902594000000000000e+06,2.150000000000000000e+02,2.020000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+01,-2.957600000000000051e+01,9.918200000000000216e+01,-2.900400000000000134e+01,9.976999999999999602e+01,-6.077930473367040065e+00,-2.581236769029725320e+00,-6.513720162749075948e-01,-2.110533047526935047e+00,-5.577908372829065708e-01,-5.715606036743958729e-01,-5.951770240307908966e-02,9.521463260108076199e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.160000000000000000e+02,2.020000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+01,-2.900400000000000134e+01,9.976999999999999602e+01,-2.876399999999999935e+01,1.006779999999999973e+02,-5.541015296392112432e+00,-2.602143073265828832e+00,-7.357405881115880453e-01,-1.816582606107396414e+00,-5.925044549735369870e-01,-8.402801137103667051e-01,1.516198695795255014e-01,6.365235004297747912e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.170000000000000000e+02,2.020000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+01,-2.876399999999999935e+01,1.006779999999999973e+02,-2.884900000000000020e+01,1.010979999999999990e+02,-4.794608432538113973e+00,-2.609051100087727004e+00,-8.404014454610645446e-01,-1.342428950786940467e+00,-5.868029669752851119e-01,-8.556557221723598561e-01,7.939347815362242378e-02,7.496475331212484328e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.180000000000000000e+02,2.020000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+01,-2.884900000000000020e+01,1.010979999999999990e+02,-2.894300000000000139e+01,1.010379999999999967e+02,-5.208172569782851369e+00,-2.529962262599830591e+00,-1.052297230517898585e+00,-1.362603494452277131e+00,-6.330208506736428875e-01,-9.745372074423578335e-01,2.542030544916011880e-01,4.788789447068946825e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.190000000000000000e+02,2.020000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+01,-2.894300000000000139e+01,1.010379999999999967e+02,-2.918400000000000105e+01,1.009380000000000024e+02,-5.300683327351886298e+00,-2.458903582224155393e+00,-9.715079833987522173e-01,-1.409292460904215005e+00,-5.639831847948152399e-01,-1.023824130274792354e+00,2.408774335472932959e-01,5.565737757883344461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.200000000000000000e+02,2.020000000000000000e+03,6.000000000000000000e+00,9.000000000000000000e+00,-2.918400000000000105e+01,1.009380000000000024e+02,-2.946600000000000108e+01,1.009500000000000028e+02,-5.552129825112919193e+00,-2.472876176343479226e+00,-9.865795032777963103e-01,-1.559123183900142484e+00,-5.723659710245617704e-01,-1.006226332768048737e+00,1.954683487986423329e-01,5.923843630911382885e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.210000000000000000e+02,2.020000000000000000e+03,6.000000000000000000e+00,1.900000000000000000e+01,-2.946600000000000108e+01,1.009500000000000028e+02,-2.978800000000000026e+01,1.011209999999999951e+02,-5.536829793895007512e+00,-2.555207149125918509e+00,-9.331901953323150645e-01,-1.550650093799348372e+00,-5.976295248111693770e-01,-8.537116838680887110e-01,1.632139153059171954e-01,6.105221565628800029e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.220000000000000000e+02,2.020000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,-2.978800000000000026e+01,1.011209999999999951e+02,-2.973999999999999844e+01,1.013649999999999949e+02,-6.194276069113452188e+00,-2.523586588940204933e+00,-7.635608792450482296e-01,-1.953929299887097404e+00,-6.038226619759576863e-01,-7.590364367094601938e-01,2.511157384174469986e-03,7.176060331649719570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.230000000000000000e+02,2.020000000000000000e+03,7.000000000000000000e+00,9.000000000000000000e+00,-2.973999999999999844e+01,1.013649999999999949e+02,-2.962199999999999989e+01,1.013520000000000039e+02,-6.104303478797659110e+00,-2.648113687691136420e+00,-1.026175942148743303e+00,-1.813714824062924613e+00,-5.673403685269824415e-01,-7.011010014139622548e-01,-1.064583774103415315e-01,8.076865628730126589e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.240000000000000000e+02,2.020000000000000000e+03,7.000000000000000000e+00,1.900000000000000000e+01,-2.962199999999999989e+01,1.013520000000000039e+02,-2.963299999999999912e+01,1.011790000000000020e+02,-6.364413254806402520e+00,-2.582092168626089368e+00,-1.169477415934148556e+00,-1.791539190816745730e+00,-5.959244732402497746e-01,-6.484996622119044707e-01,-6.117597911770669000e-02,8.733823106901980049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.250000000000000000e+02,2.020000000000000000e+03,7.000000000000000000e+00,2.900000000000000000e+01,-2.963299999999999912e+01,1.011790000000000020e+02,-2.980699999999999861e+01,1.011770000000000067e+02,-6.722855770650210339e+00,-2.516409584096887642e+00,-8.707594832262059992e-01,-1.992224752514534014e+00,-5.919874501289896784e-01,-5.007757179970848682e-01,-3.184933653191800162e-02,8.931186137577544759e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.260000000000000000e+02,2.020000000000000000e+03,8.000000000000000000e+00,8.000000000000000000e+00,-2.980699999999999861e+01,1.011770000000000067e+02,-2.966199999999999903e+01,1.011050000000000040e+02,-6.938232794777899670e+00,-2.518017345451348366e+00,-1.446062122276300377e+00,-1.417783675953264044e+00,-6.344515637113380402e-01,-3.621770826236391239e-01,1.003888931734885914e-01,7.371149890940250637e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.270000000000000000e+02,2.020000000000000000e+03,8.000000000000000000e+00,1.800000000000000000e+01,-2.966199999999999903e+01,1.011050000000000040e+02,-2.981899999999999906e+01,1.009399999999999977e+02,-6.784116486515994637e+00,-2.492268759542048517e+00,-1.558527318724052035e+00,-1.260785678480742744e+00,-5.597555380948793236e-01,-4.867675602103369581e-01,1.322038817908854635e-01,7.584703420875590352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.280000000000000000e+02,2.020000000000000000e+03,8.000000000000000000e+00,2.800000000000000000e+01,-2.981899999999999906e+01,1.009399999999999977e+02,-3.000000000000000000e+01,1.010669999999999931e+02,-6.831457750224512182e+00,-2.491227194004540291e+00,-1.410482591989784984e+00,-1.466679341631715427e+00,-5.553816424688533537e-01,-4.701983066618868889e-01,9.415730311062579794e-02,8.568105589346716178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.290000000000000000e+02,2.020000000000000000e+03,9.000000000000000000e+00,7.000000000000000000e+00,-3.000000000000000000e+01,1.010669999999999931e+02,-3.010300000000000153e+01,1.012079999999999984e+02,-7.335308310774647289e+00,-2.445150044680638235e+00,-1.570260688632451052e+00,-1.610685169758510504e+00,-5.145242903507739607e-01,-5.415490207039987958e-01,1.099069903204363124e-03,8.796353835998784731e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.300000000000000000e+02,2.020000000000000000e+03,9.000000000000000000e+00,1.700000000000000000e+01,-3.010300000000000153e+01,1.012079999999999984e+02,-3.023600000000000065e+01,1.017729999999999961e+02,-7.382799526364093090e+00,-2.620980920253243251e+00,-1.659078746482681277e+00,-1.966095314181862230e+00,-4.197009517630542752e-01,-2.807733311821698496e-01,-2.236736176947270449e-01,1.086032041509980228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.310000000000000000e+02,2.020000000000000000e+03,9.000000000000000000e+00,2.700000000000000000e+01,-3.023600000000000065e+01,1.017729999999999961e+02,-2.981700000000000017e+01,1.021500000000000057e+02,-7.604084552373707062e+00,-2.700630779707822615e+00,-1.609119836314720553e+00,-2.021773775015009544e+00,-4.055895826211991517e-01,7.021781012465462546e-02,-2.580820878463784274e-01,1.208217458867888894e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.320000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+00,-2.981700000000000017e+01,1.021500000000000057e+02,-2.958999999999999986e+01,1.021080000000000041e+02,-6.311417558458196631e+00,-2.620507887692626880e+00,-1.026028090119952774e+00,-1.816573961565898232e+00,-5.815676475241196020e-01,-6.003207003050603507e-01,-2.922511909429839974e-02,7.945357974375786281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.330000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+01,1.700000000000000000e+01,-2.958999999999999986e+01,1.021080000000000041e+02,-2.969900000000000162e+01,1.023250000000000028e+02,-6.085215919546647534e+00,-2.643992672842303548e+00,-9.311355892787116506e-01,-1.814563490268579438e+00,-5.138294152052885755e-01,-5.284816076496082760e-01,-1.876916319314689829e-01,1.039877348125842538e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.340000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+01,2.700000000000000000e+01,-2.969900000000000162e+01,1.023250000000000028e+02,-2.976500000000000057e+01,1.025300000000000011e+02,-5.423974526321116763e+00,-2.639638402340155565e+00,-8.689132344844353595e-01,-1.682774500716637922e+00,-5.591509458922989673e-01,-8.563215696859648451e-01,2.796700341787796557e-02,7.493319955801079901e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.350000000000000000e+02,2.020000000000000000e+03,1.100000000000000000e+01,6.000000000000000000e+00,-2.976500000000000057e+01,1.025300000000000011e+02,-2.984199999999999875e+01,1.025390000000000015e+02,-5.559730662621507946e+00,-2.568038202921830937e+00,-8.516884007963226866e-01,-1.715970961067937006e+00,-5.445872143585159808e-01,-8.483107814115734557e-01,-3.841695645646473617e-02,8.558113943138415669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.360000000000000000e+02,2.020000000000000000e+03,1.100000000000000000e+01,1.600000000000000000e+01,-2.984199999999999875e+01,1.025390000000000015e+02,-2.970400000000000063e+01,1.023709999999999951e+02,-6.032544954700899353e+00,-2.579442963670682598e+00,-1.059423818493500091e+00,-1.668457863102442484e+00,-5.420206228915757096e-01,-6.965394121744019618e-01,-5.186895647869339820e-02,8.315970234026391905e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.370000000000000000e+02,2.020000000000000000e+03,1.100000000000000000e+01,2.600000000000000000e+01,-2.970400000000000063e+01,1.023709999999999951e+02,-2.880799999999999983e+01,1.027830000000000013e+02,-6.107712060520627873e+00,-2.559826775712819025e+00,-1.640607283398007876e+00,-1.051812928864125585e+00,-4.860902109958107897e-01,-6.368421719638404088e-01,2.559090035540092720e-02,7.725999728343032613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.380000000000000000e+02,2.020000000000000000e+03,1.200000000000000000e+01,6.000000000000000000e+00,-2.880799999999999983e+01,1.027830000000000013e+02,-2.921799999999999997e+01,1.034779999999999944e+02,-5.699242093574227397e+00,-2.549533954215116527e+00,-1.683416554048832170e+00,-8.497288103654411229e-01,-4.289450124067573089e-01,-5.981514451001201937e-01,7.981687446064214542e-02,8.411087669205296047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.390000000000000000e+02,2.020000000000000000e+03,1.200000000000000000e+01,1.600000000000000000e+01,-2.921799999999999997e+01,1.034779999999999944e+02,-2.958299999999999841e+01,1.035780000000000030e+02,-7.087924083615178006e+00,-2.505615443664368502e+00,-1.808040659596942490e+00,-1.313276236854481915e+00,-5.435532545101465773e-01,-4.366235251210461854e-01,9.006645068120025521e-02,8.036150532389660928e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.400000000000000000e+02,2.020000000000000000e+03,1.200000000000000000e+01,2.600000000000000000e+01,-2.958299999999999841e+01,1.035780000000000030e+02,-2.960099999999999909e+01,1.032729999999999961e+02,-6.981865819412718999e+00,-2.540731990420841413e+00,-1.538203435283625131e+00,-1.613320907486015976e+00,-4.820828524988550745e-01,-4.173729998019091725e-01,-1.414286124174285453e-02,9.177295253944279807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.410000000000000000e+02,2.021000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,-2.960099999999999909e+01,1.032729999999999961e+02,-2.944900000000000162e+01,1.027390000000000043e+02,-6.150744806667826303e+00,-2.624501162706131208e+00,-1.073304902220031831e+00,-1.815589909754660169e+00,-5.208008107384808349e-01,-5.063653938990553272e-01,-1.201192701726433165e-01,9.536431322227425511e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.420000000000000000e+02,2.021000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,-2.944900000000000162e+01,1.027390000000000043e+02,-2.946199999999999974e+01,1.022309999999999945e+02,-5.298001482404036011e+00,-2.584670133029615346e+00,-9.931080086640976523e-01,-1.469205574557466365e+00,-5.299104710203437207e-01,-6.828544853592657393e-01,-2.059491443247586651e-02,8.653146146108149361e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.430000000000000000e+02,2.021000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,-2.946199999999999974e+01,1.022309999999999945e+02,-2.942599999999999838e+01,1.018889999999999958e+02,-5.523239971997568887e+00,-2.538724454826717380e+00,-8.340709177982436051e-01,-1.719548987464289302e+00,-5.035868381198110866e-01,-9.375197932051668737e-01,4.344283911405055071e-02,7.505206446698380329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.902594000000000000e+06,2.440000000000000000e+02,2.021000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,-2.942599999999999838e+01,1.018889999999999958e+02,-2.942699999999999960e+01,1.014860000000000042e+02,-6.469879520772030546e+00,-2.547838732841223752e+00,-1.153094333097793411e+00,-1.734978541165644650e+00,-4.903957467892194888e-01,-5.559049602786114708e-01,-9.729998696650213330e-02,9.961450013241481827e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,0.000000000000000000e+00,2.015000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+00,-4.150000000000000355e+00,7.703300000000000125e+01,-3.915999999999999925e+00,7.739799999999999613e+01,-7.320169522168616716e+00,1.755060214905018290e+00,3.133147733700405002e+00,-7.718684241610010432e-02,3.182068692140662125e-01,-6.586332960684777860e-02,2.197202508275283017e-01,-9.622458930761601525e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.000000000000000000e+00,2.015000000000000000e+03,9.000000000000000000e+00,1.200000000000000000e+01,-3.915999999999999925e+00,7.739799999999999613e+01,-3.791999999999999815e+00,7.751600000000000534e+01,-7.966564729480037244e+00,1.925025320679520480e+00,3.380144482760546243e+00,-8.283280907624246403e-02,1.250381188897392859e-01,-1.187835746757138489e-01,4.148329650758997289e-01,-5.797839510132649088e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,2.000000000000000000e+00,2.015000000000000000e+03,9.000000000000000000e+00,2.100000000000000000e+01,-3.791999999999999815e+00,7.751600000000000534e+01,-3.520999999999999908e+00,7.786299999999999955e+01,-7.975275801508487916e+00,2.112573239727032703e+00,3.261361523609171975e+00,-4.255730697932945672e-01,2.154564155722813457e-01,-3.860240135229219827e-01,3.441315437451846204e-01,-5.823644500315444672e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,3.000000000000000000e+00,2.015000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+00,-3.520999999999999908e+00,7.786299999999999955e+01,-3.330999999999999961e+00,7.803900000000000148e+01,-7.946976051087374593e+00,2.167743139381999029e+00,3.280308586411038174e+00,-3.199846237253224368e-01,3.729659394792698146e-01,1.646405515159727051e-01,7.317510781911129580e-02,5.832595195390334608e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,4.000000000000000000e+00,2.015000000000000000e+03,1.000000000000000000e+01,1.100000000000000000e+01,-3.330999999999999961e+00,7.803900000000000148e+01,-3.580999999999999961e+00,7.833499999999999375e+01,-7.559804929414594810e+00,2.277638113693652322e+00,3.733664402316405617e+00,-6.299048689410688961e-01,5.343713718766763821e-01,3.847942853765816407e-02,-6.798685982837879282e-02,1.852970232852367838e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,5.000000000000000000e+00,2.015000000000000000e+03,1.000000000000000000e+01,2.100000000000000000e+01,-3.580999999999999961e+00,7.833499999999999375e+01,-3.669999999999999929e+00,7.862900000000000489e+01,-7.663525620816020734e+00,2.247145129992007551e+00,3.619515031021306672e+00,-4.939660183241937341e-01,5.447446746154689379e-01,-9.810076146648807893e-02,-2.171171977493131511e-01,1.519970982814756733e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,6.000000000000000000e+00,2.015000000000000000e+03,1.000000000000000000e+01,3.100000000000000000e+01,-3.669999999999999929e+00,7.862900000000000489e+01,-3.443999999999999950e+00,7.875499999999999545e+01,-7.733260431398147894e+00,2.359946102609911556e+00,3.782931974528847441e+00,-6.596424236107719663e-01,6.931547228547425554e-01,9.103240994927669361e-02,-3.085530603318551446e-01,1.980062783333866039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,7.000000000000000000e+00,2.015000000000000000e+03,1.100000000000000000e+01,9.000000000000000000e+00,-3.443999999999999950e+00,7.875499999999999545e+01,-3.298000000000000043e+00,7.852299999999999613e+01,-7.629898705250791835e+00,2.464676140000581217e+00,4.258244190204840685e+00,-8.517469210879645702e-01,5.856037642069005233e-01,1.954773619373904592e-01,-2.155623066407719862e-02,1.142800264721331172e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,8.000000000000000000e+00,2.015000000000000000e+03,1.100000000000000000e+01,1.900000000000000000e+01,-3.298000000000000043e+00,7.852299999999999613e+01,-3.068000000000000060e+00,7.813899999999999579e+01,-7.632631485906673952e+00,2.799867600394028155e+00,4.163024180414207187e+00,-9.210846297904277113e-01,4.838911419967710237e-01,9.688140981486523251e-02,-1.263193760389472731e-01,-9.484783831705811963e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,9.000000000000000000e+00,2.015000000000000000e+03,1.100000000000000000e+01,2.900000000000000000e+01,-3.068000000000000060e+00,7.813899999999999579e+01,-2.638999999999999790e+00,7.770399999999999352e+01,-8.348257311298853622e+00,2.592537758097181566e+00,4.177308183265339814e+00,-9.245278177830099642e-01,5.144223462139037029e-01,1.431169675924156837e-01,-6.895403957768143910e-02,1.937455782296511331e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.000000000000000000e+01,2.015000000000000000e+03,1.200000000000000000e+01,9.000000000000000000e+00,-2.638999999999999790e+00,7.770399999999999352e+01,-2.523000000000000131e+00,7.723600000000000421e+01,-8.296385762691448562e+00,2.531151407192453462e+00,3.831626253923291703e+00,-8.252239507849652433e-01,4.483686495907668323e-01,-1.396291936222520680e-01,-8.172586153515032370e-02,1.059242252824013492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.100000000000000000e+01,2.015000000000000000e+03,1.200000000000000000e+01,1.800000000000000000e+01,-2.523000000000000131e+00,7.723600000000000421e+01,-2.826000000000000068e+00,7.698600000000000421e+01,-8.308628368024853827e+00,2.525548110782955824e+00,3.674724192952159907e+00,-7.785609042605402541e-01,5.068498242640955276e-01,-2.537427131019053261e-01,-1.627962864476901472e-01,1.819256228907694117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.200000000000000000e+01,2.015000000000000000e+03,1.200000000000000000e+01,2.800000000000000000e+01,-2.826000000000000068e+00,7.698600000000000421e+01,-2.729999999999999982e+00,7.674299999999999500e+01,-8.336703326824888904e+00,2.451419606741009893e+00,3.713951090286327972e+00,-5.762965495627850876e-01,4.200899428368505273e-01,-1.541773105070234906e-01,-2.698702963121244608e-02,3.370418559592214952e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.300000000000000000e+01,2.016000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,-2.729999999999999982e+00,7.674299999999999500e+01,-2.678999999999999826e+00,7.627500000000000568e+01,-8.731135893730057163e+00,2.296735563989584783e+00,3.535863502069459319e+00,-4.232995877402720430e-01,5.807599002799583854e-01,3.312580856540009444e-02,-1.134464241702972387e-01,1.746415999335027003e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.400000000000000000e+01,2.016000000000000000e+03,1.000000000000000000e+00,1.700000000000000000e+01,-2.678999999999999826e+00,7.627500000000000568e+01,-2.536000000000000032e+00,7.621800000000000352e+01,-8.262179397714401574e+00,2.266959967523413333e+00,3.649379757915994116e+00,-3.189639586211492350e-01,4.312760104391035743e-01,-9.203721632485963033e-02,-1.135471262310824153e-02,6.703217272121696213e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.500000000000000000e+01,2.016000000000000000e+03,1.000000000000000000e+00,2.600000000000000000e+01,-2.536000000000000032e+00,7.621800000000000352e+01,-2.544000000000000039e+00,7.616599999999999682e+01,-8.210127605825171315e+00,2.217674868850957104e+00,3.352498193865190323e+00,-2.740150843395691010e-02,6.220383949999725992e-01,2.158948329954219203e-01,7.305926635470677555e-02,2.947249047265100563e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.600000000000000000e+01,2.016000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,-2.544000000000000039e+00,7.616599999999999682e+01,-3.125999999999999890e+00,7.613899999999999579e+01,-8.142099752351359854e+00,2.567678849983678901e+00,3.641915504024721084e+00,-5.863760864752932678e-01,6.855413853212284359e-01,-2.199111656408878623e-01,3.770131492156517800e-02,1.200578425728476700e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.700000000000000000e+01,2.016000000000000000e+03,2.000000000000000000e+00,1.500000000000000000e+01,-3.125999999999999890e+00,7.613899999999999579e+01,-3.213000000000000078e+00,7.635399999999999920e+01,-8.137539938294921171e+00,2.676462203001517715e+00,3.769446704246487201e+00,-6.156946031770538230e-01,5.919230701133657568e-01,-7.471624180521233005e-02,5.597018451352832324e-03,-3.002046679657729977e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.902180000000000000e+06,1.800000000000000000e+01,2.016000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e+01,-3.213000000000000078e+00,7.635399999999999920e+01,-2.363999999999999879e+00,7.709600000000000364e+01,-7.839111317381676436e+00,2.577096108534777219e+00,3.658868135757197049e+00,-1.577390601370274315e-01,1.891957976180014822e-01,-1.276268990097870204e-01,2.150499537921339299e-01,-3.583786990862073418e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
