ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ssh_slope,ssh_dir,bath_slope,bath_dir,roughness,angle,magnitude
-5.460902488187378445e+00,-2.566121733627372059e+00,-9.974681406071790324e-01,-1.770512686337538000e+00,-5.202601839771948677e-01,-9.643006212824744017e-01,5.276528554888909595e-02,8.789997627799925883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.640129460483108037e+00,4.330404138183858720e-01
-5.682240303072213727e+00,-2.598461572809134701e+00,-1.091646181088254286e+00,-1.863065176323293493e+00,-5.481328882492380039e-01,-9.192865288995056838e-01,-3.722287396433138218e-02,8.353301540435140726e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.834102876364067658e+00,3.573149870912216142e-01
-5.775200927162173592e+00,-2.601296045379146715e+00,-1.053559558703531795e+00,-1.896287154682521070e+00,-6.017718632191074724e-01,-9.052288699472630373e-01,7.024676013724640011e-04,7.523360855207116282e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.555412925014300951e+00,1.950230755577403996e-01
-5.971097258395265506e+00,-2.607432101944151093e+00,-1.021432683316832568e+00,-1.963932438963857052e+00,-6.210774849597290315e-01,-7.841256856075065063e-01,-6.151382918325003224e-02,8.049967097459228560e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.103196169207328436e+00,2.262918469587481274e-01
-6.420583252940474495e+00,-2.576207476383849393e+00,-9.110444049772812303e-01,-2.239033514765386812e+00,-5.706807545221461719e-01,-7.218700513311779865e-01,-8.239780072334298988e-02,8.578224221873946842e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.516549825285529396e-01,1.526433752247327025e-01
-6.359584789422964235e+00,-2.603958890200388510e+00,-1.050294225849709662e+00,-2.050343242656848641e+00,-6.158596244793362873e-01,-6.916395767061472855e-01,-1.298063253946007620e-02,7.371272705951548154e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.677229825823399301e-01,2.614804007951637144e-01
-6.439115832418457863e+00,-2.589370137187380294e+00,-9.460717181351758764e-01,-2.004935214076726258e+00,-6.621647457927045677e-01,-5.651166835745207173e-01,4.971059914621524245e-02,7.087300196987104117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.567924594871522359e-01,2.874247727667246233e-01
-6.264973174069982775e+00,-2.595927107525266120e+00,-9.240406100500437869e-01,-2.077022390346249914e+00,-5.790983400780843615e-01,-6.123460779522714725e-01,-1.236915843712281249e-01,8.888162166468104308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.264125252839807922e-01,2.713263717370562045e-01
-6.319175688783455591e+00,-2.595565128057491400e+00,-9.789284172466543588e-01,-1.996996274029707585e+00,-6.115907037220444931e-01,-5.814136174994296580e-01,-5.333515752725603853e-02,8.191617848062459073e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.196282394278228578e-01,5.613599558215810470e-01
-6.077930473367040065e+00,-2.581236769029725320e+00,-6.513720162749075948e-01,-2.110533047526935047e+00,-5.577908372829065708e-01,-5.715606036743958729e-01,-5.951770240307908966e-02,9.521463260108076199e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.716059345606193220e-01,8.203218880415125147e-01
-5.541015296392112432e+00,-2.602143073265828832e+00,-7.357405881115880453e-01,-1.816582606107396414e+00,-5.925044549735369870e-01,-8.402801137103667051e-01,1.516198695795255014e-01,6.365235004297747912e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.584076078915239494e-01,9.391826233486240127e-01
-4.794608432538113973e+00,-2.609051100087727004e+00,-8.404014454610645446e-01,-1.342428950786940467e+00,-5.868029669752851119e-01,-8.556557221723598561e-01,7.939347815362242378e-02,7.496475331212484328e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.996838853751027043e-01,4.285148772213184243e-01
-5.208172569782851369e+00,-2.529962262599830591e+00,-1.052297230517898585e+00,-1.362603494452277131e+00,-6.330208506736428875e-01,-9.745372074423578335e-01,2.542030544916011880e-01,4.788789447068946825e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.138901059269334937e+00,1.115168148756074257e-01
-5.300683327351886298e+00,-2.458903582224155393e+00,-9.715079833987522173e-01,-1.409292460904215005e+00,-5.639831847948152399e-01,-1.023824130274792354e+00,2.408774335472932959e-01,5.565737757883344461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.964113390958494465e+00,2.609233603953442504e-01
-5.552129825112919193e+00,-2.472876176343479226e+00,-9.865795032777963103e-01,-1.559123183900142484e+00,-5.723659710245617704e-01,-1.006226332768048737e+00,1.954683487986423329e-01,5.923843630911382885e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.528268792175110802e+00,2.822552036721378554e-01
-5.536829793895007512e+00,-2.555207149125918509e+00,-9.331901953323150645e-01,-1.550650093799348372e+00,-5.976295248111693770e-01,-8.537116838680887110e-01,1.632139153059171954e-01,6.105221565628800029e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.082613764731372274e+00,3.645888094826784664e-01
-6.194276069113452188e+00,-2.523586588940204933e+00,-7.635608792450482296e-01,-1.953929299887097404e+00,-6.038226619759576863e-01,-7.590364367094601938e-01,2.511157384174469986e-03,7.176060331649719570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942409961814112740e-01,2.486764966779129726e-01
-6.104303478797659110e+00,-2.648113687691136420e+00,-1.026175942148743303e+00,-1.813714824062924613e+00,-5.673403685269824415e-01,-7.011010014139622548e-01,-1.064583774103415315e-01,8.076865628730126589e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.680523315678898788e+00,1.187139418939469893e-01
-6.364413254806402520e+00,-2.582092168626089368e+00,-1.169477415934148556e+00,-1.791539190816745730e+00,-5.959244732402497746e-01,-6.484996622119044707e-01,-6.117597911770669000e-02,8.733823106901980049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.078094319004194723e+00,1.733493582335989269e-01
-6.722855770650210339e+00,-2.516409584096887642e+00,-8.707594832262059992e-01,-1.992224752514534014e+00,-5.919874501289896784e-01,-5.007757179970848682e-01,-3.184933653191800162e-02,8.931186137577544759e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.582290073509900363e+00,1.740114938732490735e-01
-6.938232794777899670e+00,-2.518017345451348366e+00,-1.446062122276300377e+00,-1.417783675953264044e+00,-6.344515637113380402e-01,-3.621770826236391239e-01,1.003888931734885914e-01,7.371149890940250637e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.031681511883186353e+00,1.618919392681435199e-01
-6.784116486515994637e+00,-2.492268759542048517e+00,-1.558527318724052035e+00,-1.260785678480742744e+00,-5.597555380948793236e-01,-4.867675602103369581e-01,1.322038817908854635e-01,7.584703420875590352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.381034100696452604e+00,2.277586441828324260e-01
-6.831457750224512182e+00,-2.491227194004540291e+00,-1.410482591989784984e+00,-1.466679341631715427e+00,-5.553816424688533537e-01,-4.701983066618868889e-01,9.415730311062579794e-02,8.568105589346716178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.589588400772459664e-01,2.211108319372869502e-01
-7.335308310774647289e+00,-2.445150044680638235e+00,-1.570260688632451052e+00,-1.610685169758510504e+00,-5.145242903507739607e-01,-5.415490207039987958e-01,1.099069903204363124e-03,8.796353835998784731e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.309015464630562953e-01,1.746138597019200600e-01
-7.382799526364093090e+00,-2.620980920253243251e+00,-1.659078746482681277e+00,-1.966095314181862230e+00,-4.197009517630542752e-01,-2.807733311821698496e-01,-2.236736176947270449e-01,1.086032041509980228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.311893157109163599e-01,5.804429343182645473e-01
-7.604084552373707062e+00,-2.700630779707822615e+00,-1.609119836314720553e+00,-2.021773775015009544e+00,-4.055895826211991517e-01,7.021781012465462546e-02,-2.580820878463784274e-01,1.208217458867888894e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.381130989361378347e-01,5.636399560002888220e-01
-6.311417558458196631e+00,-2.620507887692626880e+00,-1.026028090119952774e+00,-1.816573961565898232e+00,-5.815676475241196020e-01,-6.003207003050603507e-01,-2.922511909429839974e-02,7.945357974375786281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.753749390469801606e+00,2.308527669316533804e-01
-6.085215919546647534e+00,-2.643992672842303548e+00,-9.311355892787116506e-01,-1.814563490268579438e+00,-5.138294152052885755e-01,-5.284816076496082760e-01,-1.876916319314689829e-01,1.039877348125842538e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.654892275449772354e-01,2.428373941550185655e-01
-5.423974526321116763e+00,-2.639638402340155565e+00,-8.689132344844353595e-01,-1.682774500716637922e+00,-5.591509458922989673e-01,-8.563215696859648451e-01,2.796700341787796557e-02,7.493319955801079901e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.114719149244005170e-01,2.153624851268186036e-01
-5.559730662621507946e+00,-2.568038202921830937e+00,-8.516884007963226866e-01,-1.715970961067937006e+00,-5.445872143585159808e-01,-8.483107814115734557e-01,-3.841695645646473617e-02,8.558113943138415669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.454441161588014619e+00,7.752418977325546690e-02
-6.032544954700899353e+00,-2.579442963670682598e+00,-1.059423818493500091e+00,-1.668457863102442484e+00,-5.420206228915757096e-01,-6.965394121744019618e-01,-5.186895647869339820e-02,8.315970234026391905e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.453921397551088734e+00,2.174120511839249814e-01
-6.107712060520627873e+00,-2.559826775712819025e+00,-1.640607283398007876e+00,-1.051812928864125585e+00,-4.860902109958107897e-01,-6.368421719638404088e-01,2.559090035540092720e-02,7.725999728343032613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.139804980872005435e+00,9.861845669041908735e-01
-5.699242093574227397e+00,-2.549533954215116527e+00,-1.683416554048832170e+00,-8.497288103654411229e-01,-4.289450124067573089e-01,-5.981514451001201937e-01,7.981687446064214542e-02,8.411087669205296047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.329807426890191824e-01,8.069231685854549863e-01
-7.087924083615178006e+00,-2.505615443664368502e+00,-1.808040659596942490e+00,-1.313276236854481915e+00,-5.435532545101465773e-01,-4.366235251210461854e-01,9.006645068120025521e-02,8.036150532389660928e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.303385529611000182e+00,3.784507894033259379e-01
-6.981865819412718999e+00,-2.540731990420841413e+00,-1.538203435283625131e+00,-1.613320907486015976e+00,-4.820828524988550745e-01,-4.173729998019091725e-01,-1.414286124174285453e-02,9.177295253944279807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.082644634066903144e+00,3.055306858565996486e-01
-6.150744806667826303e+00,-2.624501162706131208e+00,-1.073304902220031831e+00,-1.815589909754660169e+00,-5.208008107384808349e-01,-5.063653938990553272e-01,-1.201192701726433165e-01,9.536431322227425511e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.864282603366036017e+00,5.552116713470552911e-01
-5.298001482404036011e+00,-2.584670133029615346e+00,-9.931080086640976523e-01,-1.469205574557466365e+00,-5.299104710203437207e-01,-6.828544853592657393e-01,-2.059491443247586651e-02,8.653146146108149361e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.116007686429993928e+00,5.081663113588010816e-01
-5.523239971997568887e+00,-2.538724454826717380e+00,-8.340709177982436051e-01,-1.719548987464289302e+00,-5.035868381198110866e-01,-9.375197932051668737e-01,4.344283911405055071e-02,7.505206446698380329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.036715714859554716e+00,3.438895171417692964e-01
-6.469879520772030546e+00,-2.547838732841223752e+00,-1.153094333097793411e+00,-1.734978541165644650e+00,-4.903957467892194888e-01,-5.559049602786114708e-01,-9.729998696650213330e-02,9.961450013241481827e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.139111269104489566e+00,4.030012406928708546e-01
-1.235927423942600178e+01,-4.120753944006615654e+00,-4.504916885731985232e+00,5.010391823654203325e-01,2.665316706822792869e-01,3.750146387775806223e-01,3.541904911614470741e-01,-7.123871247556415875e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.157289117700023517e+00,5.510952730698989166e-01
-1.261307351998549287e+01,-3.781050455584876513e+00,-4.500061821157285813e+00,7.139472775860536413e-02,1.518268862105771333e-01,6.225335940870191376e-02,4.601809528742414335e-01,-7.936121801101893025e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.430394301036889360e+00,8.012352962769418996e-01
-4.801330209329209175e+00,-2.688500265129759814e+00,-1.294608745967071206e+00,-9.992430630925538404e-01,-3.679112632235427283e-01,3.766888984240894245e-01,4.542489037756847203e-01,3.406124875700315413e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.771449204114790454e+00,1.023535539197346855e+00
-3.065762628108672061e+00,-2.569674447384235005e+00,-1.143399903201549161e+00,-5.356839264166386450e-01,-2.519286645613250109e-01,3.521089625555779423e-01,3.213808343630205067e-01,4.100822259676218384e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.024391594229749014e+00,1.265682819666922532e+00
-6.836059749390679841e+00,-3.111063389760698517e+00,-1.893530498992287647e+00,-8.000306619762632687e-01,-3.409628790679611887e-01,6.561544716729044158e-01,3.562646279734006383e-01,-6.011719991411521025e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.254046524049502925e-02,6.211577899374777223e-01
-4.267562631264740780e+00,-3.100890234791858546e+00,-5.782029589159499716e-01,-1.157558825824957394e+00,-3.990995914878799344e-01,6.981526140895139010e-01,1.933656036392173982e-01,1.865127905216996118e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055570856666248947e+00,5.378187427005397536e-01
-9.674516749619263223e+00,-2.801718593920820233e+00,-2.026696838032315373e+00,-1.917113058831543704e+00,-2.262657931120361510e-01,-4.069313361335230583e-03,2.360143616312265769e-01,-4.753148285339220402e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.936137989706100626e+00,7.837244413695413359e-01
-4.125341005715768006e+00,-2.713466061368357440e+00,-6.280524064692861730e-01,-1.426131662258505406e+00,-5.204764299853217313e-01,3.886115322994128651e-01,3.072391699104468077e-01,-7.517801228982483319e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427908846631458673e+00,1.285096494431446690e+00
-3.760184263932776716e+00,-2.581278996928430214e+00,-7.369720070992592520e-01,-1.302081109142546378e+00,-4.418072757988476540e-01,1.684218069135548779e-01,3.273920668580794224e-01,9.881952424359519149e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.105856034346838879e+00,9.516075871912683670e-01
-4.594448588455793292e+00,-2.792430146749863784e+00,-1.291993841158453060e+00,-8.904363920843851865e-01,-3.909815491489169181e-01,4.631661701817771926e-01,3.764960583753702017e-01,1.434417018602391902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.036785578561588927e+00,7.760470346570397249e-01
-4.280543631236586322e+00,-2.673686884901803396e+00,-1.285053095243653187e+00,-8.310969257807363508e-01,-3.468454219236473679e-01,4.434053031751693519e-01,3.090212742836430104e-01,3.539373180114431250e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.040884320716076950e+00,3.917243929091008825e-01
-4.412916087739708004e+00,-2.810344566413056189e+00,-1.351690719581070121e+00,-6.615043232629572723e-01,-3.998494214705925476e-01,7.959911204050319489e-01,3.305816369390012777e-01,3.441748291152917916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.418998840892234048e-01,4.633896848226035092e-01
-6.738369443267595571e+00,-2.983296917463871711e+00,-1.928791362068432491e+00,-8.905346194218000111e-01,-5.220324635322775020e-01,7.486389357367043695e-01,5.232792691740651980e-01,-5.098044322635897352e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.312452724365005485e+00,1.996246477767733285e-01
-2.983216795819346512e+00,-2.838763092122362774e+00,-2.425006389568097886e-01,-1.220249896094815156e+00,-5.398953045289676123e-01,6.390198621656123512e-01,3.505714464980800305e-01,6.561231625207450402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.580767822632649811e+00,2.857761361625487107e-01
-4.860871360912845773e+00,-2.869390483739450382e+00,-9.623234693323684530e-01,-1.201692328073081129e+00,-4.706529639312773128e-01,6.702971659163233786e-01,2.721240942504020710e-01,2.530350266516505076e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622794022619076237e+00,5.387281318067560498e-01
-6.840792636382326819e+00,-2.766368967339276175e+00,-1.985034165581663235e+00,-1.066854698738868068e+00,-5.313441875369585565e-01,5.789675698019493000e-01,5.437996555067374782e-01,-3.985646400071993917e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018883079809283165e+00,7.609894874438181134e-01
-7.516321473311410983e+00,-2.775661895568911852e+00,-2.057639341291018109e+00,-1.137596296911062677e+00,-5.137252122219543304e-01,9.225173808947371157e-01,3.771537218837318073e-01,2.922566523447742148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.746393602926600952e-01,1.444001385040895036e+00
-1.278215436978286590e+01,-3.351029264939497931e+00,-3.242240042132130462e+00,-1.299223666122698573e+00,7.861556600908628512e-02,2.298369576987130958e-01,9.548819583412102019e-02,-3.867884473131537049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.514184453070010816e-01,1.732467892920382058e+00
-2.538375632558485417e+00,-2.663785176302174929e+00,-4.787667420931833728e-01,-9.179200785146880426e-01,-4.423703256674719753e-01,2.323657110271662163e-01,4.323153088065170291e-01,-1.519370274719005764e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.443788469779188066e+00,1.002277406709339624e+00
-4.705054902523529314e+00,-2.800709835500962974e+00,-1.367609956586595121e+00,-7.257385952187130895e-01,-4.704906470824974929e-01,5.917610500063724688e-01,4.209979188953159035e-01,-5.568606876904374364e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.303963219181115019e+00,1.056444035432064776e+00
-5.079828401938395466e+00,-2.829939540385616681e+00,-1.067496488450246694e+00,-1.135453010333895119e+00,-4.585528109074310521e-01,6.727895424961096715e-01,2.778566254693040083e-01,1.685020803132915301e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.974978131432024941e+00,5.607655481571578449e-01
-3.879811052911978475e+00,-2.771703737137582557e+00,-8.048072504563615892e-01,-9.424714434462644341e-01,-4.200071296445204161e-01,6.993239415841249196e-01,3.299138597541803608e-01,1.836971894386860704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.293206894943107699e+00,1.934037228183565493e-01
-3.398818083704156834e+00,-2.736858045010811757e+00,-4.752805249658406672e-01,-1.122176383318532533e+00,-4.321059442996922351e-01,6.209286043315467296e-01,2.662153778699412054e-01,2.100733311102678247e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.864027847284574602e+00,8.095560511786703550e-01
-3.863014724783933929e+00,-2.799101039876572550e+00,-6.256666712670455599e-01,-1.078769293377297434e+00,-4.869848131139768999e-01,7.345574903247352738e-01,3.446588829660307551e-01,9.517241284642458110e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.060319667436119939e+00,1.022374686697597568e+00
-3.349916428807727886e+00,-2.693938143805310492e+00,-5.316995919957696604e-01,-1.058785460545377255e+00,-4.141116598670711024e-01,5.413627210770168841e-01,2.921767352154585051e-01,1.738356341782372472e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.075782901908980183e+00,5.518858577640805008e-01
-3.187013929474042939e+00,-2.632465167035057174e+00,-6.479358313846977913e-01,-9.457813564510657578e-01,-3.357726348773502068e-01,3.913601203966273756e-01,3.191655068786747318e-01,1.969690584040598991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.337021765375698390e-01,2.381365154695892217e-01
-3.911264998288901396e+00,-2.772740534255070610e+00,-8.520910868073621192e-01,-9.075612414371246883e-01,-4.479817502598411605e-01,7.128267886527436259e-01,2.978829629681424285e-01,1.565977272509234686e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.212854435146736076e+00,4.158004329002034094e-01
-4.423279193694837907e+00,-2.789570168861061905e+00,-8.858005624901902353e-01,-1.092523297539190530e+00,-4.437519263402054381e-01,5.641629589988389482e-01,3.346751996188163658e-01,1.303790532205595099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.295046327543055042e+00,4.165573189850452218e-01
-4.235431593794928951e+00,-2.777273804691517078e+00,-7.908871721970927027e-01,-1.106356872095750621e+00,-4.786465825269529129e-01,6.615608080686583570e-01,3.022097526185184013e-01,1.434374776425025588e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.884268938618692601e+00,4.322314194965255485e-01
-4.721417347133246345e+00,-2.755377415804064700e+00,-9.396368955981522220e-01,-1.216398264377265503e+00,-4.656075640672180938e-01,6.640152945624897551e-01,2.888822343598421161e-01,2.648597671558140521e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.705909780558849675e+00,5.118124656551451546e-01
-6.306757303090978262e+00,-2.899761763409858251e+00,-1.399490133753955812e+00,-1.198405476176054973e+00,-5.818133698422039979e-01,1.009025535483738967e+00,3.747889226703089438e-01,-5.598480189166858689e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.995667636881565343e+00,6.670899489574069197e-01
-7.707606722939687849e+00,-2.881667102007168690e+00,-1.800605915432000437e+00,-1.325938767978131372e+00,-4.652031336953717511e-01,7.562824305739481723e-01,3.759055838152410844e-01,1.509421126646467992e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.109037110135878468e+00,5.222767465626061423e-01
-8.555889859124706120e+00,-2.757019366587857068e+00,-2.064200708249397831e+00,-1.451946354338327749e+00,-5.438437665488020656e-01,9.234015303836214938e-01,4.302327617846204433e-01,8.696754258223575451e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.105758942351489971e+00,5.303404566879668103e-01
-9.971475613976361174e+00,-2.518115690916853833e+00,-2.948337896278879988e+00,-1.359274302767527143e+00,-7.185962262143555934e-01,9.953584008884884815e-01,7.824731891281759832e-01,-2.263138658188927343e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.840589321340242890e+00,1.585274739595614379e+00
-8.151820166157456526e+00,-2.479290264154474066e+00,-2.574262294767863057e+00,-1.203088797384057607e+00,-7.191513582799051729e-01,7.690289714255347242e-01,6.393124142558712641e-01,-9.925299625476524668e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.265885788227363307e+00,7.291700761824967403e-01
